area_type,location,Area,bath,balcony,price,bhk,area_per_bhk
Built-up  Area,Choodasandra,1065.0,2.0,2.0,46.0,2,532.5
Super built-up  Area,Hebbal,1294.0,2.0,2.0,115.0,2,647.0
Super built-up  Area,Rachenahalli,1550.0,3.0,3.0,68.5,3,516.6666666666666
Super built-up  Area,7th Phase JP Nagar,1430.0,2.0,2.0,102.0,3,476.6666666666667
Super built-up  Area,Hoodi,1660.0,3.0,3.0,125.0,3,553.3333333333334
Super built-up  Area,Hennur Road,1470.0,2.0,2.0,75.0,3,490.0
Built-up  Area,other,950.0,2.0,2.0,30.0,2,475.0
Super built-up  Area,Doddathoguru,1382.0,3.0,3.0,65.0,3,460.6666666666667
Super built-up  Area,other,1290.0,2.0,2.0,71.95,2,645.0
Built-up  Area,Whitefield,1010.0,2.0,2.0,45.0,3,336.6666666666667
Super built-up  Area,Dodda Nekkundi,1200.0,2.0,2.0,71.0,2,600.0
Super built-up  Area,Budigere,1636.0,3.0,3.0,88.0,3,545.3333333333334
Super built-up  Area,Budigere,1153.0,2.0,2.0,56.55,2,576.5
Super built-up  Area,Hegde Nagar,2087.01,4.0,4.0,160.0,3,695.6700000000001
Super built-up  Area,other,1200.0,2.0,2.0,47.0,2,600.0
Super built-up  Area,HSR Layout,1844.0,3.0,3.0,89.0,3,614.6666666666666
Super built-up  Area,Begur Road,1215.0,2.0,2.0,43.75,2,607.5
Built-up  Area,other,1220.0,2.0,2.0,52.0,2,610.0
Super built-up  Area,Bommasandra,955.0,2.0,2.0,37.97,2,477.5
Super built-up  Area,Magadi Road,884.0,2.0,2.0,48.0,2,442.0
Super built-up  Area,Bellandur,1195.0,2.0,2.0,52.0,2,597.5
Super built-up  Area,Sarjapur  Road,984.0,2.0,2.0,45.75,2,492.0
Super built-up  Area,Bommasandra,1089.0,2.0,2.0,40.0,2,544.5
Super built-up  Area,Hennur Road,1165.0,2.0,2.0,52.0,2,582.5
Super built-up  Area,Hennur,1482.0,3.0,3.0,110.0,3,494.0
Super built-up  Area,other,1140.0,2.0,2.0,43.0,2,570.0
Super built-up  Area,other,720.0,1.0,1.0,28.0,1,720.0
Built-up  Area,other,1100.0,2.0,2.0,90.0,2,550.0
Super built-up  Area,Rachenahalli,1550.0,2.0,2.0,73.5,3,516.6666666666666
Super built-up  Area,other,1220.0,2.0,2.0,60.0,2,610.0
Super built-up  Area,Sarjapur  Road,1347.0,2.0,2.0,44.0,3,449.0
Super built-up  Area,other,600.0,1.0,1.0,22.8,1,600.0
Super built-up  Area,other,540.0,1.0,1.0,24.0,1,540.0
Built-up  Area,Sonnenahalli,1484.0,3.0,3.0,75.0,3,494.6666666666667
Super built-up  Area,Ramagondanahalli,1680.0,2.0,2.0,68.0,3,560.0
Super built-up  Area,Sarjapur  Road,1105.0,2.0,2.0,40.0,2,552.5
Super built-up  Area,other,1200.0,2.0,2.0,60.5,2,600.0
Super built-up  Area,Electronic City,550.0,2.0,2.0,16.0,2,275.0
Built-up  Area,Old Airport Road,1055.0,2.0,2.0,75.0,2,527.5
Super built-up  Area,Hosa Road,1541.0,3.0,3.0,69.61,3,513.6666666666666
Super built-up  Area,Whitefield,1224.0,2.0,2.0,75.0,2,612.0
Super built-up  Area,Yeshwanthpur,1676.0,3.0,3.0,92.13,3,558.6666666666666
Built-up  Area,other,1154.0,2.0,2.0,57.0,2,577.0
Super built-up  Area,Kanakpura Road,1610.0,3.0,3.0,78.5,3,536.6666666666666
Super built-up  Area,other,1057.0,2.0,2.0,42.0,2,528.5
Super built-up  Area,Raja Rajeshwari Nagar,1157.0,2.0,2.0,65.0,2,578.5
Super built-up  Area,other,980.0,2.0,2.0,35.0,2,490.0
Super built-up  Area,Sarjapur  Road,1140.0,2.0,2.0,40.0,2,570.0
Super built-up  Area,Raja Rajeshwari Nagar,1206.0,2.0,2.0,40.7,2,603.0
Super built-up  Area,Koramangala,1600.0,3.0,3.0,170.0,3,533.3333333333334
Super built-up  Area,other,1270.0,2.0,2.0,35.56,3,423.3333333333333
Super built-up  Area,Electronic City,1128.0,2.0,2.0,63.5,2,564.0
Super built-up  Area,Electronics City Phase 1,640.0,1.0,1.0,45.0,1,640.0
Super built-up  Area,Electronic City,589.0,1.0,1.0,29.0,1,589.0
Super built-up  Area,Kundalahalli,1315.0,2.0,2.0,74.0,2,657.5
Super built-up  Area,Bellandur,1435.0,2.0,2.0,115.0,3,478.3333333333333
Super built-up  Area,Kadugodi,1314.0,2.0,2.0,80.0,2,657.0
Super built-up  Area,Koramangala,1260.0,2.0,2.0,100.0,2,630.0
Super built-up  Area,Mysore Road,1082.0,2.0,2.0,45.0,3,360.6666666666667
Super built-up  Area,Hennur Road,1052.0,2.0,2.0,34.72,2,526.0
Built-up  Area,other,1442.0,3.0,3.0,80.0,3,480.6666666666667
Super built-up  Area,Kaggadasapura,1500.0,2.0,2.0,75.0,3,500.0
Super built-up  Area,Hennur,1255.0,2.0,2.0,53.57,2,627.5
Built-up  Area,Kundalahalli,2100.0,3.0,3.0,150.0,3,700.0
Built-up  Area,Hennur Road,1450.0,2.0,2.0,80.0,2,725.0
Super built-up  Area,Sarjapur  Road,1346.0,2.0,2.0,69.61,2,673.0
Super built-up  Area,Electronic City Phase II,925.0,2.0,2.0,49.82,3,308.3333333333333
Super built-up  Area,Lingadheeranahalli,1768.0,3.0,3.0,81.31,3,589.3333333333334
Built-up  Area,Gubbalala,1745.0,3.0,3.0,130.0,3,581.6666666666666
Super built-up  Area,Sonnenahalli,1550.0,3.0,3.0,50.0,3,516.6666666666666
Super built-up  Area,Battarahalli,2024.0,3.0,3.0,103.0,3,674.6666666666666
Super built-up  Area,Jalahalli,1575.0,4.0,4.0,100.0,3,525.0
Super built-up  Area,BTM 2nd Stage,1265.0,2.0,2.0,55.0,3,421.6666666666667
Super built-up  Area,Vittasandra,1246.0,2.0,2.0,67.4,2,623.0
Super built-up  Area,Hosa Road,615.0,1.0,1.0,43.08,1,615.0
Super built-up  Area,7th Phase JP Nagar,1128.0,2.0,2.0,60.0,2,564.0
Super built-up  Area,other,1260.0,2.0,2.0,55.0,2,630.0
Super built-up  Area,Bellandur,1830.0,3.0,3.0,89.89,3,610.0
Super built-up  Area,Yelahanka,602.0,2.0,2.0,30.0,1,602.0
Super built-up  Area,Hegde Nagar,1835.0,3.0,3.0,89.0,3,611.6666666666666
Built-up  Area,Kanakpura Road,1250.0,3.0,3.0,62.6,3,416.6666666666667
Super built-up  Area,other,1855.0,3.0,3.0,96.0,3,618.3333333333334
Super built-up  Area,Sarjapur  Road,2089.0,3.0,3.0,148.0,3,696.3333333333334
Built-up  Area,Begur Road,1200.0,2.0,2.0,44.73,2,600.0
Super built-up  Area,Sarjapur,1095.0,2.0,2.0,45.0,2,547.5
Built-up  Area,Kothanur,1170.0,3.0,3.0,80.0,3,390.0
Super built-up  Area,6th Phase JP Nagar,1280.0,2.0,2.0,88.0,2,640.0
Super built-up  Area,Rajaji Nagar,1224.0,2.0,2.0,105.0,2,612.0
Built-up  Area,Thanisandra,1694.0,3.0,3.0,125.0,3,564.6666666666666
Super built-up  Area,Electronic City,825.0,2.0,2.0,30.0,2,412.5
Super built-up  Area,other,1175.0,2.0,2.0,75.0,2,587.5
Built-up  Area,Whitefield,1740.0,3.0,3.0,85.0,3,580.0
Super built-up  Area,other,1770.0,3.0,3.0,99.0,3,590.0
Super built-up  Area,Horamavu Agara,1090.0,2.0,2.0,46.0,2,545.0
Super built-up  Area,other,1800.0,3.0,3.0,130.0,3,600.0
Super built-up  Area,8th Phase JP Nagar,1046.0,2.0,2.0,48.0,2,523.0
Super built-up  Area,Uttarahalli,1290.0,2.0,2.0,56.12,3,430.0
Built-up  Area,Electronic City Phase II,1065.0,2.0,2.0,30.76,2,532.5
Super built-up  Area,Ambedkar Nagar,1850.0,4.0,4.0,121.0,3,616.6666666666666
Super built-up  Area,Battarahalli,1097.0,2.0,2.0,49.0,2,548.5
Super built-up  Area,Kalena Agrahara,1200.0,3.0,3.0,70.0,2,600.0
Super built-up  Area,other,1140.0,2.0,2.0,52.0,2,570.0
Super built-up  Area,Padmanabhanagar,1150.0,2.0,2.0,50.0,2,575.0
Super built-up  Area,other,1245.0,2.0,2.0,58.0,2,622.5
Super built-up  Area,Brookefield,1594.0,3.0,3.0,140.0,3,531.3333333333334
Built-up  Area,Raja Rajeshwari Nagar,1000.0,2.0,2.0,50.0,2,500.0
Super built-up  Area,other,1570.0,2.0,2.0,95.0,3,523.3333333333334
Super built-up  Area,Sarjapur  Road,1290.0,2.0,2.0,88.0,2,645.0
Super built-up  Area,other,2250.0,3.0,3.0,180.0,3,750.0
Built-up  Area,other,1270.0,2.0,2.0,172.0,2,635.0
Super built-up  Area,other,1145.0,2.0,2.0,44.0,2,572.5
Built-up  Area,Electronic City Phase II,1065.0,2.0,2.0,30.75,2,532.5
Built-up  Area,Whitefield,1650.0,3.0,3.0,48.0,3,550.0
Super built-up  Area,Sarjapur  Road,1371.0,2.0,2.0,86.0,2,685.5
Super built-up  Area,Electronic City,1575.0,3.0,3.0,94.5,3,525.0
Super built-up  Area,Yelahanka,1362.0,2.0,2.0,66.0,2,681.0
Super built-up  Area,Haralur Road,1255.0,3.0,3.0,90.0,3,418.3333333333333
Super built-up  Area,Electronics City Phase 1,1088.0,2.0,2.0,30.46,2,544.0
Super built-up  Area,Sarjapur  Road,2140.0,3.0,3.0,139.0,3,713.3333333333334
Super built-up  Area,Thubarahalli,1584.0,3.0,3.0,101.0,3,528.0
Super built-up  Area,Whitefield,1175.0,2.0,2.0,50.0,2,587.5
Super built-up  Area,Dodda Nekkundi,1585.0,2.0,2.0,79.0,3,528.3333333333334
Super built-up  Area,Hebbal,1740.0,2.0,2.0,137.0,3,580.0
Super built-up  Area,Begur Road,1583.0,3.0,3.0,95.23,3,527.6666666666666
Super built-up  Area,Bannerghatta Road,1122.5,2.0,2.0,61.74,2,561.25
Super built-up  Area,Thanisandra,1573.0,3.0,3.0,100.0,3,524.3333333333334
Super built-up  Area,Raja Rajeshwari Nagar,1485.0,2.0,2.0,63.0,3,495.0
Super built-up  Area,Haralur Road,1735.0,3.0,3.0,97.0,3,578.3333333333334
Super built-up  Area,Hebbal Kempapura,1730.0,3.0,3.0,175.0,3,576.6666666666666
Super built-up  Area,other,1684.0,3.0,3.0,86.0,3,561.3333333333334
Super built-up  Area,other,1686.0,3.0,3.0,77.0,3,562.0
Built-up  Area,Green Glen Layout,1600.0,3.0,3.0,105.0,3,533.3333333333334
Super built-up  Area,Bannerghatta Road,1655.0,3.0,3.0,95.0,3,551.6666666666666
Super built-up  Area,Hennur,1830.0,3.0,3.0,121.0,3,610.0
Super built-up  Area,Hebbal,1430.0,3.0,3.0,85.0,3,476.6666666666667
Super built-up  Area,other,1989.0,4.0,4.0,155.0,3,663.0
Super built-up  Area,Sarjapur  Road,1044.0,2.0,2.0,55.0,2,522.0
Super built-up  Area,Banashankari,1426.0,3.0,3.0,85.0,3,475.3333333333333
Super built-up  Area,Yelahanka,1000.0,2.0,2.0,29.0,2,500.0
Built-up  Area,Malleshwaram,580.0,1.0,1.0,45.0,1,580.0
Super built-up  Area,Munnekollal,1030.0,2.0,2.0,50.36,2,515.0
Super built-up  Area,other,1950.0,3.0,3.0,132.0,3,650.0
Built-up  Area,Kothanur,1400.0,2.0,2.0,65.0,2,700.0
Built-up  Area,Bharathi Nagar,1300.0,2.0,2.0,55.86,2,650.0
Super built-up  Area,Kanakpura Road,1332.0,2.0,2.0,108.0,2,666.0
Super built-up  Area,Abbigere,1000.0,2.0,2.0,41.0,2,500.0
Super built-up  Area,Sarjapur  Road,1600.0,3.0,3.0,85.0,3,533.3333333333334
Super built-up  Area,Electronic City,1025.0,2.0,2.0,54.0,2,512.5
Super built-up  Area,Sarjapur  Road,2180.0,4.0,4.0,180.0,3,726.6666666666666
Super built-up  Area,other,1600.0,3.0,3.0,102.0,3,533.3333333333334
Built-up  Area,Whitefield,1270.0,2.0,2.0,110.0,2,635.0
Super built-up  Area,Jalahalli,2086.0,3.0,3.0,160.0,3,695.3333333333334
Super built-up  Area,Old Madras Road,1165.0,2.0,2.0,51.42,2,582.5
Super built-up  Area,Rajaji Nagar,1440.0,2.0,2.0,165.0,2,720.0
Built-up  Area,Chandapura,740.0,1.0,1.0,22.0,2,370.0
Super built-up  Area,Bellandur,1260.0,2.0,2.0,83.5,2,630.0
Super built-up  Area,Green Glen Layout,1717.0,3.0,3.0,125.0,3,572.3333333333334
Super built-up  Area,Raja Rajeshwari Nagar,1335.0,2.0,2.0,56.0,3,445.0
Super built-up  Area,JP Nagar,1157.0,2.0,2.0,73.0,2,578.5
Super built-up  Area,other,1510.0,2.0,2.0,65.0,3,503.3333333333333
Super built-up  Area,Bommanahalli,1050.0,2.0,2.0,54.0,2,525.0
Super built-up  Area,Binny Pete,1516.0,3.0,3.0,147.0,3,505.3333333333333
Super built-up  Area,Channasandra,1050.0,2.0,2.0,44.41,2,525.0
Super built-up  Area,Hormavu,1210.0,2.0,2.0,69.0,2,605.0
Super built-up  Area,Whitefield,1660.0,3.0,3.0,110.0,3,553.3333333333334
Super built-up  Area,Malleshwaram,1410.0,2.0,2.0,125.0,2,705.0
Super built-up  Area,Electronics City Phase 1,1305.0,2.0,2.0,67.0,2,652.5
Built-up  Area,Bannerghatta Road,1206.0,2.0,2.0,53.0,2,603.0
Super built-up  Area,Bannerghatta Road,1150.0,2.0,2.0,55.0,2,575.0
Carpet  Area,other,1100.0,2.0,2.0,65.0,2,550.0
Built-up  Area,other,1850.0,3.0,3.0,110.0,3,616.6666666666666
Super built-up  Area,other,2150.0,3.0,3.0,85.0,4,537.5
Super built-up  Area,Electronics City Phase 1,755.0,1.0,1.0,30.12,1,755.0
Built-up  Area,Ramamurthy Nagar,960.0,2.0,2.0,35.0,2,480.0
Super built-up  Area,Raja Rajeshwari Nagar,1571.0,3.0,3.0,53.12,3,523.6666666666666
Super built-up  Area,Kanakapura,1489.0,2.0,2.0,70.0,3,496.3333333333333
Built-up  Area,Kengeri Satellite Town,800.0,2.0,2.0,32.0,2,400.0
Built-up  Area,Jalahalli,980.0,2.0,2.0,60.0,3,326.6666666666667
Super built-up  Area,Bannerghatta Road,1215.0,2.0,2.0,65.0,2,607.5
Super built-up  Area,Bellandur,1535.0,3.0,3.0,90.0,3,511.6666666666667
Built-up  Area,Brookefield,1588.0,2.0,2.0,58.0,2,794.0
Built-up  Area,Electronic City Phase II,1200.0,2.0,2.0,34.65,2,600.0
Built-up  Area,Bisuvanahalli,845.0,2.0,2.0,34.0,2,422.5
Super built-up  Area,Sarjapur  Road,2206.0,4.0,4.0,180.0,3,735.3333333333334
Super built-up  Area,Kanakpura Road,1622.0,3.0,3.0,95.0,3,540.6666666666666
Super built-up  Area,other,1719.0,3.0,3.0,95.0,3,573.0
Super built-up  Area,Abbigere,995.0,2.0,2.0,40.8,2,497.5
Super built-up  Area,Bellandur,1047.0,2.0,2.0,75.0,2,523.5
Super built-up  Area,Devanahalli,1466.0,3.0,3.0,59.96,3,488.6666666666667
Super built-up  Area,Chandapura,876.0,2.0,2.0,28.47,2,438.0
Super built-up  Area,CV Raman Nagar,1659.0,3.0,3.0,135.0,3,553.0
Super built-up  Area,Whitefield,1270.0,2.0,2.0,105.0,2,635.0
Super built-up  Area,8th Phase JP Nagar,1269.0,2.0,2.0,50.75,3,423.0
Super built-up  Area,other,1200.0,3.0,3.0,80.0,2,600.0
Super built-up  Area,Whitefield,1315.0,2.0,2.0,69.5,2,657.5
Super built-up  Area,Tumkur Road,1354.0,3.0,3.0,85.86,3,451.3333333333333
Plot  Area,Whitefield,1344.0,3.0,3.0,130.0,4,336.0
Super built-up  Area,Yelahanka,1180.0,2.0,2.0,55.0,2,590.0
Super built-up  Area,Jalahalli,1313.0,2.0,2.0,68.0,2,656.5
Super built-up  Area,Nehru Nagar,1100.0,2.0,2.0,50.0,2,550.0
Super built-up  Area,other,890.0,2.0,2.0,37.0,2,445.0
Super built-up  Area,other,1190.0,2.0,2.0,55.0,2,595.0
Super built-up  Area,Hoodi,1644.0,3.0,3.0,80.51,3,548.0
Super built-up  Area,Jakkur,1710.0,3.0,3.0,110.0,3,570.0
Super built-up  Area,Hebbal,1662.0,3.0,3.0,155.0,3,554.0
Super built-up  Area,other,1162.0,2.0,2.0,48.0,2,581.0
Super built-up  Area,other,540.0,1.0,1.0,22.5,1,540.0
Super built-up  Area,Thanisandra,1533.0,3.0,3.0,75.885,3,511.0
Plot  Area,Sarjapur  Road,1250.0,4.0,4.0,135.0,4,312.5
Super built-up  Area,Begur Road,1410.0,2.0,2.0,54.99,3,470.0
Super built-up  Area,Haralur Road,1810.0,3.0,3.0,97.83,3,603.3333333333334
Super built-up  Area,Uttarahalli,1328.0,2.0,2.0,56.0,3,442.6666666666667
Super built-up  Area,other,1500.0,2.0,2.0,58.0,3,500.0
Super built-up  Area,other,1360.0,2.0,2.0,73.0,3,453.3333333333333
Super built-up  Area,Electronic City Phase II,1031.0,2.0,2.0,54.48,2,515.5
Super built-up  Area,Whitefield,955.0,2.0,2.0,38.19,2,477.5
Super built-up  Area,Haralur Road,1200.0,2.0,2.0,46.0,2,600.0
Super built-up  Area,Yelahanka,1267.0,3.0,3.0,78.0,2,633.5
Super built-up  Area,Bannerghatta Road,1510.0,2.0,2.0,110.0,3,503.3333333333333
Super built-up  Area,Kanakpura Road,900.0,2.0,2.0,42.0,2,450.0
Super built-up  Area,Whitefield,1457.0,2.0,2.0,105.0,3,485.6666666666667
Super built-up  Area,8th Phase JP Nagar,1408.0,3.0,3.0,80.0,3,469.3333333333333
Built-up  Area,Dodda Nekkundi,1005.0,2.0,2.0,45.0,2,502.5
Built-up  Area,Electronic City Phase II,545.0,1.0,1.0,28.0,2,272.5
Super built-up  Area,Talaghattapura,2038.5,3.0,3.0,122.0,3,679.5
Built-up  Area,Sarjapur  Road,1367.0,2.0,2.0,80.0,2,683.5
Super built-up  Area,Whitefield,1720.0,3.0,3.0,128.0,3,573.3333333333334
Built-up  Area,Doddathoguru,1107.0,2.0,2.0,44.0,2,553.5
Super built-up  Area,Yelahanka,1360.0,2.0,2.0,78.19,2,680.0
Super built-up  Area,Jalahalli,1701.0,2.0,2.0,145.0,2,850.5
Super built-up  Area,Hosa Road,1016.0,2.0,2.0,39.95,2,508.0
Built-up  Area,Akshaya Nagar,900.0,2.0,2.0,45.0,2,450.0
Super built-up  Area,other,1500.0,3.0,3.0,150.0,3,500.0
Carpet  Area,Kereguddadahalli,1280.0,3.0,3.0,42.0,3,426.6666666666667
Super built-up  Area,Electronic City,1500.0,2.0,2.0,70.0,3,500.0
Super built-up  Area,Gottigere,1245.0,2.0,2.0,59.0,2,622.5
Super built-up  Area,other,1945.0,3.0,3.0,135.0,3,648.3333333333334
Built-up  Area,Hegde Nagar,1348.0,2.0,2.0,80.5,3,449.3333333333333
Super built-up  Area,Kammasandra,1616.0,3.0,3.0,40.0,3,538.6666666666666
Super built-up  Area,Yeshwanthpur,1855.0,3.0,3.0,135.0,3,618.3333333333334
Super built-up  Area,Hennur,1255.0,2.0,2.0,56.5,2,627.5
Super built-up  Area,Bannerghatta Road,1022.0,2.0,2.0,35.0,2,511.0
Super built-up  Area,Dodda Nekkundi,1264.0,2.0,2.0,52.0,2,632.0
Super built-up  Area,Abbigere,1020.0,2.0,2.0,40.8,2,510.0
Built-up  Area,Bommasandra,950.0,2.0,2.0,25.0,2,475.0
Super built-up  Area,Hennur Road,1936.0,3.0,3.0,131.0,3,645.3333333333334
Super built-up  Area,Hosur Road,1223.0,2.0,2.0,93.0,2,611.5
Super built-up  Area,Whitefield,1495.0,2.0,2.0,78.0,2,747.5
Super built-up  Area,Whitefield,1270.0,2.0,2.0,52.0,2,635.0
Super built-up  Area,other,1081.0,2.0,2.0,60.0,2,540.5
Super built-up  Area,Koramangala,1600.0,2.0,2.0,140.0,3,533.3333333333334
Super built-up  Area,Kanakpura Road,1596.0,3.0,3.0,118.0,3,532.0
Super built-up  Area,Horamavu Agara,1557.0,3.0,3.0,70.0,3,519.0
Super built-up  Area,Sarjapur  Road,1984.0,4.0,4.0,148.0,3,661.3333333333334
Super built-up  Area,Thanisandra,2259.0,3.0,3.0,112.0,4,564.75
Super built-up  Area,Kenchenahalli,1720.0,3.0,3.0,100.0,3,573.3333333333334
Super built-up  Area,Kothanur,1790.0,3.0,3.0,120.0,3,596.6666666666666
Super built-up  Area,Harlur,1335.0,2.0,2.0,72.76,2,667.5
Super built-up  Area,Nehru Nagar,1674.0,3.0,3.0,81.0,3,558.0
Super built-up  Area,other,1786.0,3.0,3.0,79.99,3,595.3333333333334
Super built-up  Area,Bommasandra,1365.0,3.0,3.0,53.96,3,455.0
Super built-up  Area,other,1369.0,2.0,2.0,72.0,3,456.3333333333333
Super built-up  Area,Whitefield,1240.0,2.0,2.0,41.0,2,620.0
Super built-up  Area,other,1418.0,2.0,2.0,62.0,2,709.0
Built-up  Area,Yelahanka New Town,1290.0,2.0,2.0,70.0,2,645.0
Super built-up  Area,Jalahalli,1881.0,3.0,3.0,115.0,3,627.0
Super built-up  Area,Jigani,943.0,2.0,2.0,49.5,2,471.5
Super built-up  Area,other,1035.0,2.0,2.0,60.0,2,517.5
Super built-up  Area,Anandapura,1576.0,3.0,3.0,58.7,3,525.3333333333334
Super built-up  Area,Hoodi,1181.0,2.0,2.0,55.0,2,590.5
Super built-up  Area,other,1307.0,2.0,2.0,59.0,2,653.5
Super built-up  Area,Ramagondanahalli,1910.0,3.0,3.0,131.0,3,636.6666666666666
Super built-up  Area,Gottigere,1200.0,2.0,2.0,50.0,2,600.0
Super built-up  Area,Electronics City Phase 1,1175.0,2.0,2.0,60.0,2,587.5
Super built-up  Area,Whitefield,1404.0,2.0,2.0,59.0,3,468.0
Built-up  Area,HSR Layout,1203.0,2.0,2.0,60.0,2,601.5
Super built-up  Area,Kammasandra,610.0,1.0,1.0,18.5,1,610.0
Plot  Area,Chandapura,1200.0,3.0,3.0,65.0,3,400.0
Super built-up  Area,other,1830.0,3.0,3.0,95.0,3,610.0
Super built-up  Area,Kudlu Gate,1432.0,2.0,2.0,61.11,3,477.3333333333333
Super built-up  Area,9th Phase JP Nagar,1331.95,2.0,2.0,69.0,2,665.975
Super built-up  Area,Kanakpura Road,1665.0,3.0,3.0,74.9,3,555.0
Super built-up  Area,Electronic City,2093.0,4.0,4.0,134.0,4,523.25
Super built-up  Area,other,1486.0,2.0,2.0,65.0,3,495.3333333333333
Built-up  Area,other,1425.0,1.0,1.0,54.0,3,475.0
Super built-up  Area,Raja Rajeshwari Nagar,1255.0,2.0,2.0,42.54,2,627.5
Built-up  Area,Electronic City,750.0,2.0,2.0,19.5,2,375.0
Super built-up  Area,other,1100.0,2.0,2.0,64.08,2,550.0
Super built-up  Area,Whitefield,1760.0,3.0,3.0,139.0,3,586.6666666666666
Super built-up  Area,Chandapura,1095.0,2.0,2.0,28.0,3,365.0
Super built-up  Area,Raja Rajeshwari Nagar,1530.0,3.0,3.0,64.86,3,510.0
Super built-up  Area,Kundalahalli,1724.0,3.0,3.0,140.0,3,574.6666666666666
Super built-up  Area,other,1975.0,3.0,3.0,90.0,3,658.3333333333334
Super built-up  Area,Sarjapur  Road,1112.0,2.0,2.0,58.0,2,556.0
Super built-up  Area,Hoskote,509.0,1.0,1.0,23.0,1,509.0
Built-up  Area,other,1010.0,2.0,2.0,41.0,2,505.0
Built-up  Area,Kaggadasapura,1150.0,2.0,2.0,45.0,2,575.0
Super built-up  Area,Sarjapur  Road,1340.0,2.0,2.0,75.0,2,670.0
Built-up  Area,Raja Rajeshwari Nagar,1850.0,3.0,3.0,98.0,3,616.6666666666666
Built-up  Area,Doddathoguru,907.0,2.0,2.0,40.0,2,453.5
Super built-up  Area,Hennur,1295.0,2.0,2.0,62.0,2,647.5
Super built-up  Area,other,1012.0,2.0,2.0,62.0,2,506.0
Super built-up  Area,Channasandra,1010.0,2.0,2.0,32.0,2,505.0
Super built-up  Area,Bharathi Nagar,1379.0,2.0,2.0,85.0,2,689.5
Built-up  Area,Kasavanhalli,1121.0,2.0,2.0,75.0,2,560.5
Built-up  Area,other,1200.0,2.0,2.0,75.0,2,600.0
Super built-up  Area,Bannerghatta Road,1246.0,2.0,2.0,47.35,2,623.0
Super built-up  Area,Electronic City,1355.0,2.0,2.0,73.0,2,677.5
Super built-up  Area,Ambedkar Nagar,1425.0,2.0,2.0,94.0,2,712.5
Super built-up  Area,Talaghattapura,2099.0,3.0,3.0,134.0,3,699.6666666666666
Super built-up  Area,Devanahalli,1520.0,2.0,2.0,69.76,3,506.6666666666667
Built-up  Area,other,1490.0,3.0,3.0,140.0,3,496.6666666666667
Super built-up  Area,Sahakara Nagar,1291.0,2.0,2.0,72.3,2,645.5
Super built-up  Area,Kanakpura Road,1339.0,2.0,2.0,67.0,2,669.5
Super built-up  Area,other,1330.0,2.0,2.0,56.0,2,665.0
Built-up  Area,other,1650.0,1.0,1.0,130.0,2,825.0
Super built-up  Area,Bellandur,1096.0,2.0,2.0,40.0,2,548.0
Super built-up  Area,Dasanapura,814.0,2.0,2.0,43.7,2,407.0
Super built-up  Area,Raja Rajeshwari Nagar,1140.0,2.0,2.0,44.0,2,570.0
Super built-up  Area,other,1500.0,2.0,2.0,78.0,3,500.0
Super built-up  Area,Sarjapur  Road,1850.0,3.0,3.0,89.0,3,616.6666666666666
Super built-up  Area,other,745.0,2.0,2.0,36.0,2,372.5
Super built-up  Area,Whitefield,613.0,1.0,1.0,48.0,1,613.0
Carpet  Area,Bannerghatta Road,1470.0,2.0,2.0,85.0,3,490.0
Built-up  Area,Attibele,520.0,1.0,1.0,15.0,1,520.0
Super built-up  Area,Electronic City,1360.0,2.0,2.0,64.99,3,453.3333333333333
Super built-up  Area,other,1155.0,2.0,2.0,64.0,2,577.5
Super built-up  Area,Ambalipura,1615.0,2.0,2.0,150.0,3,538.3333333333334
Super built-up  Area,Raja Rajeshwari Nagar,1140.0,2.0,2.0,39.0,2,570.0
Super built-up  Area,other,1508.0,3.0,3.0,77.0,3,502.6666666666667
Super built-up  Area,Thigalarapalya,2215.0,4.0,4.0,152.0,3,738.3333333333334
Super built-up  Area,other,1667.0,3.0,3.0,130.0,3,555.6666666666666
Super built-up  Area,Whitefield,1730.0,3.0,3.0,125.0,3,576.6666666666666
Super built-up  Area,other,1225.0,2.0,2.0,52.0,2,612.5
Super built-up  Area,Devanahalli,1075.0,2.6926096474673513,2.6926096474673513,52.57,1,1075.0
Super built-up  Area,Electronic City Phase II,1651.0,3.0,3.0,49.53,3,550.3333333333334
Super built-up  Area,8th Phase JP Nagar,1500.0,2.0,2.0,55.0,3,500.0
Super built-up  Area,Doddathoguru,1783.0,3.0,3.0,85.0,3,594.3333333333334
Super built-up  Area,Kereguddadahalli,1015.0,2.0,2.0,35.0,2,507.5
Plot  Area,KR Puram,1200.0,2.0,2.0,75.0,2,600.0
Built-up  Area,Thanisandra,1917.0,4.0,4.0,130.0,4,479.25
Super built-up  Area,Bhoganhalli,1703.0,3.0,3.0,120.0,3,567.6666666666666
Super built-up  Area,Old Madras Road,1211.0,2.0,2.0,45.0,2,605.5
Super built-up  Area,Marathahalli,1146.0,2.0,2.0,69.0,2,573.0
Super built-up  Area,Whitefield,1453.0,2.0,2.0,58.0,3,484.3333333333333
Super built-up  Area,Whitefield,877.0,1.0,1.0,59.0,1,877.0
Super built-up  Area,Kanakapura,1477.0,2.0,2.0,69.5,3,492.3333333333333
Built-up  Area,Frazer Town,1420.0,2.0,2.0,120.0,2,710.0
Super built-up  Area,other,1095.0,2.0,2.0,57.0,2,547.5
Super built-up  Area,Hoodi,1258.5,2.0,2.0,59.135,2,629.25
